symbol,date,open,high,low,close,volume
AAPL,2024-03-22 09:45:00,170.43,170.43,170.08,170.18,395954
AAPL,2024-03-22 09:44:00,170.41,170.57,170.35,170.43,312231
AAPL,2024-03-22 09:43:00,170.24,170.45,170.22,170.41,361575
AAPL,2024-03-22 09:42:00,170.38,170.39,170.16,170.245,407944
AAPL,2024-03-22 09:41:00,170.59,170.62,170.34,170.38,466511
AAPL,2024-03-22 09:40:00,170.91,170.97,170.57,170.58,336434
AAPL,2024-03-22 09:39:00,170.93,171.0,170.78,170.905,305791
AAPL,2024-03-22 09:38:00,170.824,170.99,170.64,170.92,422050
AAPL,2024-03-22 09:37:00,170.889,170.97,170.82,170.825,192307
AAPL,2024-03-22 09:36:00,170.97,171.0,170.77,170.88,344213
AAPL,2024-03-22 09:35:00,170.809,171.16,170.78,170.96,400304
AAPL,2024-03-22 09:34:00,171.237,171.237,170.8,170.805,571872
AAPL,2024-03-22 09:33:00,171.7,171.76,171.21,171.23,438728
AAPL,2024-03-22 09:32:00,171.902,171.91,171.501,171.702,354398
AAPL,2024-03-22 09:31:00,172.078,172.08,171.72,171.9,420193
AAPL,2024-03-22 09:30:00,171.76,172.33,171.5,172.065,1813549
AAPL,2024-03-21 16:00:00,171.37,175.345,171.011,171.39,17919416
AAPL,2024-03-21 15:59:00,171.49,171.53,171.3,171.4,1306107
AAPL,2024-03-21 15:58:00,171.49,171.53,171.4,171.49,685605
AAPL,2024-03-21 15:57:00,171.56,171.56,171.42,171.47,523749
AAPL,2024-03-21 15:56:00,171.36,171.57,171.36,171.55,535007
AAPL,2024-03-21 15:55:00,171.32,171.37,171.153,171.37,487570
AAPL,2024-03-21 15:54:00,171.25,171.34,171.1,171.32,474967
AAPL,2024-03-21 15:53:00,171.17,171.32,171.14,171.26,355232
AAPL,2024-03-21 15:52:00,171.14,171.22,171.11,171.18,246366
AAPL,2024-03-21 15:51:00,171.225,171.28,171.093,171.14,385605
AAPL,2024-03-21 15:50:00,171.07,171.25,171.065,171.23,377159
AAPL,2024-03-21 15:49:00,170.99,171.1,170.98,171.061,256441
AAPL,2024-03-21 15:48:00,171.085,171.11,170.915,170.982,243773
AAPL,2024-03-21 15:47:00,171.06,171.12,171.04,171.08,214854
AAPL,2024-03-21 15:46:00,171.06,171.085,171.0,171.058,238001
AAPL,2024-03-21 15:45:00,170.94,171.08,170.935,171.065,252653
AAPL,2024-03-21 15:44:00,170.93,170.97,170.904,170.935,138406
AAPL,2024-03-21 15:43:00,170.903,170.97,170.89,170.94,187499
AAPL,2024-03-21 15:42:00,170.935,170.955,170.84,170.9,266363
AAPL,2024-03-21 15:41:00,170.99,171.0,170.885,170.935,175658
AAPL,2024-03-21 15:40:00,171.0,171.024,170.92,170.985,235653
AAPL,2024-03-21 15:39:00,171.01,171.015,170.96,170.995,127519
AAPL,2024-03-21 15:38:00,170.895,171.015,170.895,171.005,169461
AAPL,2024-03-21 15:37:00,171.05,171.065,170.88,170.895,270966
AAPL,2024-03-21 15:36:00,171.105,171.11,171.04,171.055,140568
AAPL,2024-03-21 15:35:00,171.095,171.11,171.02,171.105,180094
AAPL,2024-03-21 15:34:00,171.16,171.24,171.08,171.08,155975
AAPL,2024-03-21 15:33:00,171.22,171.26,171.11,171.155,193231
AAPL,2024-03-21 15:32:00,171.4,171.52,171.19,171.226,314888
AAPL,2024-03-21 15:31:00,171.335,171.43,171.33,171.41,237551
AAPL,2024-03-21 15:30:00,171.24,171.335,171.24,171.332,203787
AAPL,2024-03-21 15:29:00,171.315,171.33,171.25,171.25,142918
AAPL,2024-03-21 15:28:00,171.27,171.33,171.25,171.32,171352
AAPL,2024-03-21 15:27:00,171.235,171.3,171.215,171.28,128009
AAPL,2024-03-21 15:26:00,171.24,171.28,171.195,171.235,108233
AAPL,2024-03-21 15:25:00,171.19,171.27,171.16,171.25,190350
AAPL,2024-03-21 15:24:00,171.095,171.19,171.09,171.18,84842
AAPL,2024-03-21 15:23:00,171.23,171.237,171.03,171.09,177281
AAPL,2024-03-21 15:22:00,171.16,171.27,171.153,171.235,145553
AAPL,2024-03-21 15:21:00,171.13,171.17,171.06,171.165,117891
AAPL,2024-03-21 15:20:00,171.21,171.25,171.115,171.134,174312
AAPL,2024-03-21 15:19:00,171.257,171.29,171.19,171.21,134256
AAPL,2024-03-21 15:18:00,171.22,171.26,171.19,171.254,110198
AAPL,2024-03-21 15:17:00,171.208,171.26,171.19,171.21,122835
AAPL,2024-03-21 15:16:00,171.22,171.28,171.2,171.209,229582
AAPL,2024-03-21 15:15:00,171.23,171.25,171.16,171.215,132388
AAPL,2024-03-21 15:14:00,171.202,171.25,171.18,171.225,123712
AAPL,2024-03-21 15:13:00,171.18,171.22,171.16,171.203,142736
AAPL,2024-03-21 15:12:00,171.15,171.19,171.13,171.175,133722
AAPL,2024-03-21 15:11:00,171.151,171.2,171.11,171.14,139903
AAPL,2024-03-21 15:10:00,171.069,171.18,171.06,171.15,214515
AAPL,2024-03-21 15:09:00,171.01,171.13,171.01,171.07,245101
AAPL,2024-03-21 15:08:00,170.885,171.01,170.875,171.005,176004
AAPL,2024-03-21 15:07:00,170.93,170.935,170.88,170.88,136551
AAPL,2024-03-21 15:06:00,170.885,170.98,170.885,170.935,114914
AAPL,2024-03-21 15:05:00,170.875,170.95,170.87,170.885,141938
AAPL,2024-03-21 15:04:00,170.95,170.96,170.87,170.88,139781
AAPL,2024-03-21 15:03:00,170.925,170.941,170.87,170.94,210120
AAPL,2024-03-21 15:02:00,170.97,171.009,170.91,170.922,123286
AAPL,2024-03-21 15:01:00,171.075,171.08,170.95,170.975,166644
AAPL,2024-03-21 15:00:00,171.12,171.22,171.065,171.075,156649
AAPL,2024-03-21 14:59:00,171.035,171.117,171.025,171.117,89898
AAPL,2024-03-21 14:58:00,170.99,171.08,170.99,171.035,97434
AAPL,2024-03-21 14:57:00,170.98,171.02,170.901,171.0,161489
AAPL,2024-03-21 14:56:00,171.038,171.05,170.98,170.985,169621
AAPL,2024-03-21 14:55:00,171.145,171.15,171.03,171.03,184920
AAPL,2024-03-21 14:54:00,171.22,171.255,171.138,171.145,200468
AAPL,2024-03-21 14:53:00,171.205,171.25,171.19,171.22,113761
AAPL,2024-03-21 14:52:00,171.22,171.22,171.16,171.202,115672
AAPL,2024-03-21 14:51:00,171.17,171.23,171.156,171.224,133580
AAPL,2024-03-21 14:50:00,171.125,171.19,171.11,171.155,75114
AAPL,2024-03-21 14:49:00,171.185,171.19,171.045,171.12,186277
AAPL,2024-03-21 14:48:00,171.115,171.2,171.11,171.19,94935
AAPL,2024-03-21 14:47:00,171.095,171.122,171.084,171.115,80176
AAPL,2024-03-21 14:46:00,171.13,171.13,171.07,171.1,95503
AAPL,2024-03-21 14:45:00,171.112,171.15,171.09,171.13,153650
AAPL,2024-03-21 14:44:00,171.06,171.148,171.04,171.115,123780
AAPL,2024-03-21 14:43:00,171.01,171.116,170.96,171.06,140326
AAPL,2024-03-21 14:42:00,170.96,171.04,170.96,171.015,121053
AAPL,2024-03-21 14:41:00,170.99,171.09,170.96,170.963,171709
AAPL,2024-03-21 14:40:00,170.921,171.008,170.88,170.995,129422
AAPL,2024-03-21 14:39:00,170.99,171.05,170.91,170.92,127028
AAPL,2024-03-21 14:38:00,171.11,171.12,170.97,170.985,113083
AAPL,2024-03-21 14:37:00,170.89,171.145,170.85,171.101,333832
AAPL,2024-03-21 14:36:00,171.035,171.05,170.87,170.88,310664
AAPL,2024-03-21 14:35:00,171.03,171.11,170.98,171.04,146836
AAPL,2024-03-21 14:34:00,171.045,171.14,170.98,171.04,174697
AAPL,2024-03-21 14:33:00,171.06,171.15,171.04,171.045,113604
AAPL,2024-03-21 14:32:00,170.97,171.095,170.97,171.066,158292
AAPL,2024-03-21 14:31:00,171.12,171.125,170.95,170.978,179190
AAPL,2024-03-21 14:30:00,171.08,171.15,171.03,171.13,152345
AAPL,2024-03-21 14:29:00,171.19,171.2,171.07,171.075,103619
AAPL,2024-03-21 14:28:00,171.178,171.2,171.14,171.19,97221
AAPL,2024-03-21 14:27:00,171.215,171.24,171.171,171.172,129340
AAPL,2024-03-21 14:26:00,171.15,171.27,171.14,171.215,151785
AAPL,2024-03-21 14:25:00,170.98,171.18,170.96,171.14,337115
AAPL,2024-03-21 14:24:00,171.025,171.05,170.91,170.97,555019
AAPL,2024-03-21 14:23:00,171.085,171.09,171.01,171.025,175059
AAPL,2024-03-21 14:22:00,171.14,171.14,171.07,171.085,145689
AAPL,2024-03-21 14:21:00,171.205,171.21,171.12,171.13,151513
AAPL,2024-03-21 14:20:00,171.255,171.26,171.18,171.21,113712
AAPL,2024-03-21 14:19:00,171.273,171.32,171.245,171.255,127283
AAPL,2024-03-21 14:18:00,171.23,171.29,171.17,171.279,138380
AAPL,2024-03-21 14:17:00,171.201,171.28,171.19,171.22,121183
AAPL,2024-03-21 14:16:00,171.245,171.3,171.18,171.21,157523
AAPL,2024-03-21 14:15:00,171.292,171.3,171.18,171.24,169179
AAPL,2024-03-21 14:14:00,171.35,171.35,171.258,171.294,114939
AAPL,2024-03-21 14:13:00,171.347,171.46,171.31,171.351,134885
AAPL,2024-03-21 14:12:00,171.415,171.415,171.31,171.342,164244
AAPL,2024-03-21 14:11:00,171.444,171.48,171.36,171.42,188415
AAPL,2024-03-21 14:10:00,171.11,171.45,171.1,171.44,305079
AAPL,2024-03-21 14:09:00,171.09,171.21,171.085,171.105,140468
AAPL,2024-03-21 14:08:00,171.18,171.185,171.04,171.095,185601
AAPL,2024-03-21 14:07:00,171.235,171.24,171.18,171.19,95459
AAPL,2024-03-21 14:06:00,171.26,171.26,171.22,171.24,125712
AAPL,2024-03-21 14:05:00,171.3,171.33,171.22,171.255,95096
AAPL,2024-03-21 14:04:00,171.18,171.39,171.175,171.293,305016
AAPL,2024-03-21 14:03:00,171.16,171.205,171.13,171.19,104494
AAPL,2024-03-21 14:02:00,171.13,171.19,171.07,171.17,147464
AAPL,2024-03-21 14:01:00,171.15,171.23,171.102,171.14,147082
AAPL,2024-03-21 14:00:00,171.095,171.17,171.01,171.151,218017
AAPL,2024-03-21 13:59:00,171.16,171.16,171.07,171.095,169548
AAPL,2024-03-21 13:58:00,171.134,171.21,171.13,171.16,140603
AAPL,2024-03-21 13:57:00,171.255,171.255,171.105,171.14,196412
AAPL,2024-03-21 13:56:00,171.31,171.32,171.12,171.25,304567
AAPL,2024-03-21 13:55:00,171.291,171.31,171.225,171.31,114951
AAPL,2024-03-21 13:54:00,171.268,171.31,171.21,171.3,187391
AAPL,2024-03-21 13:53:00,171.34,171.35,171.26,171.261,228450
AAPL,2024-03-21 13:52:00,171.41,171.42,171.345,171.35,131580
AAPL,2024-03-21 13:51:00,171.37,171.43,171.37,171.405,126914
AAPL,2024-03-21 13:50:00,171.36,171.45,171.33,171.375,181195
AAPL,2024-03-21 13:49:00,171.35,171.42,171.31,171.36,225172
AAPL,2024-03-21 13:48:00,171.56,171.56,171.335,171.35,227564
AAPL,2024-03-21 13:47:00,171.68,171.69,171.43,171.57,593025
AAPL,2024-03-21 13:46:00,171.935,171.935,171.68,171.7,385658
AAPL,2024-03-21 13:45:00,171.935,171.96,171.91,171.933,81039
AAPL,2024-03-21 13:44:00,171.98,171.99,171.92,171.94,115533
AAPL,2024-03-21 13:43:00,171.977,172.02,171.955,171.985,94950
AAPL,2024-03-21 13:42:00,172.065,172.13,171.95,171.96,145673
AAPL,2024-03-21 13:41:00,172.085,172.1,172.065,172.07,107563
AAPL,2024-03-21 13:40:00,172.05,172.1,172.043,172.085,78654
AAPL,2024-03-21 13:39:00,172.02,172.045,172.0,172.044,74468
AAPL,2024-03-21 13:38:00,172.045,172.05,172.002,172.015,64897
AAPL,2024-03-21 13:37:00,172.095,172.099,172.0,172.045,124208
AAPL,2024-03-21 13:36:00,172.09,172.12,172.07,172.095,72054
AAPL,2024-03-21 13:35:00,172.055,172.115,172.04,172.075,104924
AAPL,2024-03-21 13:34:00,172.04,172.09,172.01,172.056,103985
AAPL,2024-03-21 13:33:00,172.007,172.065,172.0,172.03,228820
AAPL,2024-03-21 13:32:00,172.025,172.045,172.0,172.005,206516
AAPL,2024-03-21 13:31:00,172.055,172.07,172.01,172.02,110943
AAPL,2024-03-21 13:30:00,172.11,172.11,172.05,172.052,92125
AAPL,2024-03-21 13:29:00,172.23,172.23,172.05,172.108,131119
AAPL,2024-03-21 13:28:00,172.265,172.27,172.21,172.235,82110
AAPL,2024-03-21 13:27:00,172.18,172.35,172.175,172.25,158261
AAPL,2024-03-21 13:26:00,172.13,172.2,172.12,172.17,69391
AAPL,2024-03-21 13:25:00,172.064,172.14,172.04,172.135,106106
AAPL,2024-03-21 13:24:00,172.085,172.1,172.02,172.065,99639
AAPL,2024-03-21 13:23:00,172.18,172.185,172.05,172.085,103865
AAPL,2024-03-21 13:22:00,172.091,172.18,172.091,172.17,76370
AAPL,2024-03-21 13:21:00,172.13,172.15,172.075,172.09,127358
AAPL,2024-03-21 13:20:00,172.212,172.212,172.11,172.12,109298
AAPL,2024-03-21 13:19:00,172.235,172.25,172.19,172.21,89115
AAPL,2024-03-21 13:18:00,172.22,172.31,172.2,172.235,103931
AAPL,2024-03-21 13:17:00,172.225,172.25,172.11,172.21,124279
AAPL,2024-03-21 13:16:00,172.265,172.27,172.19,172.23,135830
AAPL,2024-03-21 13:15:00,172.38,172.395,172.26,172.27,95779
AAPL,2024-03-21 13:14:00,172.39,172.41,172.38,172.384,77157
AAPL,2024-03-21 13:13:00,172.32,172.4,172.32,172.39,125893
AAPL,2024-03-21 13:12:00,172.351,172.36,172.31,172.32,95746
AAPL,2024-03-21 13:11:00,172.315,172.37,172.3,172.35,109003
AAPL,2024-03-21 13:10:00,172.255,172.37,172.255,172.314,147504
AAPL,2024-03-21 13:09:00,172.175,172.27,172.16,172.255,92025
AAPL,2024-03-21 13:08:00,172.22,172.23,172.14,172.17,114264
AAPL,2024-03-21 13:07:00,172.26,172.29,172.23,172.23,316667
AAPL,2024-03-21 13:06:00,172.235,172.26,172.21,172.255,93616
AAPL,2024-03-21 13:05:00,172.25,172.27,172.22,172.23,113058
AAPL,2024-03-21 13:04:00,172.205,172.26,172.17,172.25,120906
AAPL,2024-03-21 13:03:00,172.132,172.22,172.1,172.21,126192
AAPL,2024-03-21 13:02:00,172.085,172.159,172.015,172.14,157327
AAPL,2024-03-21 13:01:00,172.17,172.18,172.065,172.085,165699
AAPL,2024-03-21 13:00:00,172.14,172.18,172.13,172.175,121759
AAPL,2024-03-21 12:59:00,172.135,172.17,172.12,172.14,81396
AAPL,2024-03-21 12:58:00,172.085,172.16,172.08,172.139,96488
AAPL,2024-03-21 12:57:00,172.12,172.13,172.05,172.08,85526
AAPL,2024-03-21 12:56:00,172.08,172.15,172.08,172.13,55551
AAPL,2024-03-21 12:55:00,172.12,172.17,172.08,172.089,86647
AAPL,2024-03-21 12:54:00,172.125,172.13,172.07,172.12,70903
AAPL,2024-03-21 12:53:00,172.03,172.16,172.03,172.121,120038
AAPL,2024-03-21 12:52:00,171.985,172.06,171.95,172.038,145087
AAPL,2024-03-21 12:51:00,172.045,172.065,171.95,171.98,295716
AAPL,2024-03-21 12:50:00,172.035,172.085,172.035,172.05,78243
AAPL,2024-03-21 12:49:00,172.12,172.13,172.02,172.035,92177
AAPL,2024-03-21 12:48:00,172.145,172.2,172.1,172.12,101877
AAPL,2024-03-21 12:47:00,172.08,172.15,172.08,172.13,119363
AAPL,2024-03-21 12:46:00,172.057,172.07,172.01,172.07,132068
AAPL,2024-03-21 12:45:00,172.1,172.11,172.04,172.053,106230
AAPL,2024-03-21 12:44:00,172.165,172.19,172.03,172.09,153739
AAPL,2024-03-21 12:43:00,172.26,172.27,172.12,172.17,93213
AAPL,2024-03-21 12:42:00,172.231,172.26,172.19,172.255,83284
AAPL,2024-03-21 12:41:00,172.231,172.24,172.145,172.234,110950
AAPL,2024-03-21 12:40:00,172.29,172.34,172.22,172.23,101151
AAPL,2024-03-21 12:39:00,172.29,172.324,172.24,172.28,138112
AAPL,2024-03-21 12:38:00,172.23,172.29,172.21,172.282,78348
AAPL,2024-03-21 12:37:00,172.24,172.259,172.1,172.22,167881
AAPL,2024-03-21 12:36:00,172.305,172.33,172.23,172.25,114766
AAPL,2024-03-21 12:35:00,172.25,172.32,172.25,172.305,86397
AAPL,2024-03-21 12:34:00,172.328,172.328,172.2,172.238,165634
AAPL,2024-03-21 12:33:00,172.48,172.48,172.311,172.33,133267
AAPL,2024-03-21 12:32:00,172.509,172.525,172.47,172.48,80484
AAPL,2024-03-21 12:31:00,172.555,172.575,172.44,172.5,135206
AAPL,2024-03-21 12:30:00,172.57,172.6,172.52,172.545,135039
AAPL,2024-03-21 12:29:00,172.6,172.6,172.53,172.565,153612
AAPL,2024-03-21 12:28:00,172.488,175.33,172.465,172.6,213480
AAPL,2024-03-21 12:27:00,172.49,172.51,172.41,172.48,167167
AAPL,2024-03-21 12:26:00,172.47,172.51,172.42,172.48,108972
AAPL,2024-03-21 12:25:00,172.425,172.5,172.405,172.474,104751
AAPL,2024-03-21 12:24:00,172.44,172.505,172.37,172.42,148195
AAPL,2024-03-21 12:23:00,172.46,172.47,172.38,172.44,100659
AAPL,2024-03-21 12:22:00,172.404,172.465,172.35,172.46,85459
AAPL,2024-03-21 12:21:00,172.378,172.47,172.35,172.4,154552
AAPL,2024-03-21 12:20:00,172.45,172.45,172.26,172.375,142789
AAPL,2024-03-21 12:19:00,172.36,172.47,172.33,172.445,214275
AAPL,2024-03-21 12:18:00,172.385,172.424,172.3,172.362,175743
AAPL,2024-03-21 12:17:00,172.42,172.42,172.28,172.394,197167
AAPL,2024-03-21 12:16:00,172.34,172.45,172.311,172.415,339459
AAPL,2024-03-21 12:15:00,172.242,172.38,172.18,172.345,288493
AAPL,2024-03-21 12:14:00,171.97,172.25,171.951,172.236,203996
AAPL,2024-03-21 12:13:00,171.96,171.99,171.93,171.97,138661
AAPL,2024-03-21 12:12:00,171.971,172.01,171.9,171.95,197461
AAPL,2024-03-21 12:11:00,172.0,172.04,171.96,171.97,181860
AAPL,2024-03-21 12:10:00,171.945,172.09,171.931,172.004,232781
AAPL,2024-03-21 12:09:00,171.99,171.99,171.902,171.944,147975
AAPL,2024-03-21 12:08:00,171.983,172.02,171.86,171.99,296170
AAPL,2024-03-21 12:07:00,172.09,172.1,171.97,171.98,183745
AAPL,2024-03-21 12:06:00,172.1,172.12,172.02,172.095,143112
AAPL,2024-03-21 12:05:00,172.135,172.19,172.1,172.11,146266
AAPL,2024-03-21 12:04:00,172.195,172.2,172.06,172.13,142091
AAPL,2024-03-21 12:03:00,172.065,172.345,172.03,172.19,273131
AAPL,2024-03-21 12:02:00,172.091,172.1,172.021,172.06,112639
AAPL,2024-03-21 12:01:00,171.98,172.145,171.97,172.09,219859
AAPL,2024-03-21 12:00:00,171.985,172.015,171.88,171.97,227965
AAPL,2024-03-21 11:59:00,172.01,172.09,171.98,171.98,387431
AAPL,2024-03-21 11:58:00,172.03,172.14,171.91,172.01,246244
AAPL,2024-03-21 11:57:00,172.116,172.19,172.01,172.035,196664
AAPL,2024-03-21 11:56:00,171.985,172.19,171.93,172.12,220097
AAPL,2024-03-21 11:55:00,172.08,172.105,171.89,171.985,566402
AAPL,2024-03-21 11:54:00,172.27,172.275,172.03,172.075,305480
AAPL,2024-03-21 11:53:00,172.4,172.4,172.26,172.28,135102
AAPL,2024-03-21 11:52:00,172.16,172.42,172.14,172.4,238301
AAPL,2024-03-21 11:51:00,172.165,172.24,172.14,172.17,164910
AAPL,2024-03-21 11:50:00,172.28,172.32,172.15,172.16,172652
AAPL,2024-03-21 11:49:00,172.28,172.304,172.18,172.28,171183
AAPL,2024-03-21 11:48:00,172.25,172.36,172.23,172.284,223450
AAPL,2024-03-21 11:47:00,172.2,172.28,172.12,172.25,293573
AAPL,2024-03-21 11:46:00,172.245,172.26,172.16,172.2,197654
AAPL,2024-03-21 11:45:00,172.314,172.33,172.18,172.24,283771
AAPL,2024-03-21 11:44:00,172.47,172.49,172.27,172.325,166502
AAPL,2024-03-21 11:43:00,172.3,172.467,172.24,172.467,286551
AAPL,2024-03-21 11:42:00,172.62,172.62,172.18,172.304,569574
AAPL,2024-03-21 11:41:00,172.69,172.69,172.5,172.62,339677
AAPL,2024-03-21 11:40:00,172.715,172.74,172.57,172.685,179496
AAPL,2024-03-21 11:39:00,172.875,172.875,172.704,172.71,172164
AAPL,2024-03-21 11:38:00,172.84,172.88,172.74,172.87,224297
AAPL,2024-03-21 11:37:00,172.72,172.89,172.66,172.83,234082
AAPL,2024-03-21 11:36:00,172.621,172.87,172.62,172.72,218086
AAPL,2024-03-21 11:35:00,172.935,172.95,172.62,172.625,239894
AAPL,2024-03-21 11:34:00,172.908,172.95,172.78,172.947,160826
AAPL,2024-03-21 11:33:00,173.07,173.1,172.87,172.91,249499
AAPL,2024-03-21 11:32:00,172.6,173.072,172.579,173.068,363441
AAPL,2024-03-21 11:31:00,173.235,173.235,172.56,172.585,460743
AAPL,2024-03-21 11:30:00,172.82,173.24,172.77,173.23,614085
AAPL,2024-03-21 11:29:00,172.9,172.9,172.74,172.821,195837
AAPL,2024-03-21 11:28:00,172.745,172.905,172.67,172.89,241999
AAPL,2024-03-21 11:27:00,172.703,172.75,172.63,172.75,181868
AAPL,2024-03-21 11:26:00,172.628,172.76,172.535,172.71,231761
AAPL,2024-03-21 11:25:00,172.776,172.776,172.6,172.625,315456
AAPL,2024-03-21 11:24:00,172.681,172.771,172.62,172.769,264964
AAPL,2024-03-21 11:23:00,172.83,172.86,172.6,172.69,308068
AAPL,2024-03-21 11:22:00,172.82,172.97,172.76,172.818,564339
AAPL,2024-03-21 11:21:00,172.724,172.86,172.68,172.82,320926
AAPL,2024-03-21 11:20:00,172.405,172.73,172.4,172.73,329014
AAPL,2024-03-21 11:19:00,172.595,172.595,172.4,172.41,249343
AAPL,2024-03-21 11:18:00,172.84,172.84,172.5,172.6,494528
AAPL,2024-03-21 11:17:00,172.84,172.85,172.77,172.832,314330
AAPL,2024-03-21 11:16:00,172.8,172.88,172.68,172.834,401638
AAPL,2024-03-21 11:15:00,172.833,172.846,172.69,172.805,411272
AAPL,2024-03-21 11:14:00,172.695,172.84,172.58,172.838,737102
AAPL,2024-03-21 11:13:00,172.34,172.69,172.34,172.655,526988
AAPL,2024-03-21 11:12:00,172.142,172.34,172.02,172.335,414066
AAPL,2024-03-21 11:11:00,172.26,172.377,172.06,172.14,457868
AAPL,2024-03-21 11:10:00,171.841,172.43,171.83,172.252,752186
AAPL,2024-03-21 11:09:00,172.0,172.09,171.83,171.86,477465
AAPL,2024-03-21 11:08:00,171.922,172.02,171.87,172.009,367505
AAPL,2024-03-21 11:07:00,171.97,172.07,171.85,171.93,525678
AAPL,2024-03-21 11:06:00,172.33,172.33,171.89,171.96,813238
AAPL,2024-03-21 11:05:00,172.43,172.44,172.196,172.311,413352
AAPL,2024-03-21 11:04:00,172.4,172.5,172.304,172.45,367203
AAPL,2024-03-21 11:03:00,172.43,172.46,172.17,172.4,564355
AAPL,2024-03-21 11:02:00,172.68,172.71,172.41,172.46,483217
AAPL,2024-03-21 11:01:00,172.83,172.84,172.64,172.705,286810
AAPL,2024-03-21 11:00:00,172.61,172.91,172.6,172.83,460313
AAPL,2024-03-21 10:59:00,172.785,172.795,172.58,172.591,516006
AAPL,2024-03-21 10:58:00,173.06,173.07,172.76,172.78,402296
AAPL,2024-03-21 10:57:00,172.962,173.1,172.87,173.06,382878
AAPL,2024-03-21 10:56:00,172.952,173.0,172.78,172.97,482562
AAPL,2024-03-21 10:55:00,173.04,173.21,172.87,172.94,734917
AAPL,2024-03-21 10:54:00,173.27,173.27,173.04,173.04,351148
AAPL,2024-03-21 10:53:00,173.24,173.4,173.182,173.27,270325
AAPL,2024-03-21 10:52:00,173.49,173.57,173.08,173.22,672622
AAPL,2024-03-21 10:51:00,173.52,173.6,173.34,173.488,342931
AAPL,2024-03-21 10:50:00,173.68,173.79,173.51,173.521,255660
AAPL,2024-03-21 10:49:00,173.74,173.81,173.67,173.676,192790
AAPL,2024-03-21 10:48:00,173.618,173.79,173.605,173.75,201967
AAPL,2024-03-21 10:47:00,173.65,173.801,173.54,173.619,295526
AAPL,2024-03-21 10:46:00,173.69,173.7,173.46,173.65,279183
AAPL,2024-03-21 10:45:00,173.775,173.8,173.5,173.705,359461
AAPL,2024-03-21 10:44:00,173.66,173.98,173.62,173.775,493359
AAPL,2024-03-21 10:43:00,173.741,173.75,173.26,173.67,484786
AAPL,2024-03-21 10:42:00,173.585,173.97,173.5,173.74,658030
AAPL,2024-03-21 10:41:00,173.16,173.68,173.05,173.58,895389
AAPL,2024-03-21 10:40:00,173.533,173.56,173.15,173.16,713913
AAPL,2024-03-21 10:39:00,173.885,173.9,173.43,173.54,564228
AAPL,2024-03-21 10:38:00,174.05,174.05,173.734,173.889,471130
AAPL,2024-03-21 10:37:00,173.898,174.19,173.81,174.049,442469
AAPL,2024-03-21 10:36:00,174.24,174.31,173.87,173.9,516154
AAPL,2024-03-21 10:35:00,174.345,174.345,173.92,174.245,783077
AAPL,2024-03-21 10:34:00,174.1,174.35,174.08,174.27,664154
AAPL,2024-03-21 10:33:00,174.32,174.44,174.08,174.11,649275
AAPL,2024-03-21 10:32:00,174.77,174.78,174.32,174.322,636150
AAPL,2024-03-21 10:31:00,174.96,174.96,174.69,174.75,748922
AAPL,2024-03-21 10:30:00,175.03,175.06,174.93,174.952,593869
AAPL,2024-03-21 10:29:00,175.165,177.11,175.005,175.022,194101
AAPL,2024-03-21 10:28:00,175.2,175.35,175.132,175.16,219439
AAPL,2024-03-21 10:27:00,175.201,175.23,175.07,175.2,202275
AAPL,2024-03-21 10:26:00,175.22,175.23,175.16,175.203,169784
AAPL,2024-03-21 10:25:00,175.24,175.3,175.209,175.225,184425
AAPL,2024-03-21 10:24:00,175.239,175.29,175.22,175.24,137597
